"n"	"lambda"	"maxfitness"	"alpha"	"Q"	"m"
"8205"	1	0.203039748772028	1.35564085790053	1.00662728941534	3.5420024045743	1
"8206"	9	0.0953861291520298	0.94577561956225	7.91694748576265	3.31899480859283	9
"8207"	1	0.392857612652664	3.80456607555876	6.01025159286801	5.44695286359638	1
"8208"	2	0.0672105294652283	1.21424865935196	6.99852990268264	3.44600280781742	2
"8209"	2	0.0852664919570088	3.26796126482172	1.16311993850395	3.66575820406433	2
"8210"	10	0.011716166700775	0.625833748576357	7.85720022656024	5.98416075017303	10
"8211"	2	0.114977936521061	4.78600669933821	5.11932592212688	0.586840172763914	2
"8212"	2	0.765797935011697	0.852270613357478	2.61290055885911	5.18795719638001	2
"8213"	12	0.106516051851213	3.07221044900246	7.84036490749568	5.75356237927917	12
"8214"	5	0.500142444272466	0.505241942477896	9.13365995518398	1.87418821942993	5
"8215"	2	0.408108939958697	1.99503055334155	5.45599439730868	2.95676261256449	2
"8216"	3	0.0648260439746082	2.36604157152759	7.603368733963	0.865376337547787	3
"8217"	4	0.0167159903794527	2.39180984770073	9.65197887211107	5.10011174017563	4
"8218"	1	0.1186209641397	1.13362961818951	2.82217516826931	5.61152576212771	1
"8219"	6	0.0294323779582103	0.640890363811967	9.42066259195562	2.71627999667544	6
"8220"	10	0.00230045719072223	3.38670592814044	8.83659159482922	3.94836291309912	10
"8221"	1	0.136664171516895	4.32867394469291	0.91668143265415	2.84489030344412	1
"8222"	8	0.044655407872051	2.44797838329524	6.67519019749016	4.77888752473518	8
"8223"	3	0.692138604786167	3.2897595363612	6.52373429415748	1.58162314840592	3
"8224"	10	0.00334852595558488	2.02067152863395	6.16737309382297	4.41842974210158	10
"8225"	2	0.564304684068928	1.93292714010097	3.31554400511086	2.70974316552747	2
"8226"	5	0.0455737606622279	0.0959602689938491	3.9210832615383	2.27205675293226	5
"8227"	1	0.0924999755807221	2.06309739191378	1.62486592689529	5.66898415284231	1
"8228"	1	0.0966787873767316	3.84184551833954	8.06979547108058	4.90238663298078	1
"8229"	3	0.177821301498448	1.11445839303624	2.47003729629796	1.3908014530316	3
"8230"	2	0.0542190462350845	2.07893578153247	9.38864535861649	5.84362446505111	2
"8231"	16	0.435103412319846	0.054518375683652	6.48870583130047	0.908741479855962	16
"8232"	3	0.408745138702874	0.937140752985071	3.0839004047215	1.02462936635129	3
"8233"	6	0.00852701347321272	0.011864374649425	7.60386552873533	4.22732971515507	6
"8234"	5	0.00449686013162136	0.293711082760193	0.680261252191849	5.94149727746844	5
"8235"	2	0.0274452876100553	0.0226632814565787	8.27820898138452	5.2804144754773	2
"8236"	4	0.168075264939771	2.04044873425645	4.8451278722845	0.848833274445496	4
"8237"	1	0.0413548725657165	1.32948979582555	7.45058547370136	3.1896117440192	1
"8238"	4	0.0884937213733792	0.800756616572044	9.36139999618754	5.5748527967371	4
"8239"	2	0.0789866860955954	1.11142466369428	5.49528008620255	2.67562765686307	2
"8240"	2	0.173591873227599	0.453023391092828	0.962710312986746	4.21645671501756	2
"8241"	1	0.075823166873306	0.302062645836964	1.80922845914029	4.30869128147606	1
"8242"	6	0.0365497843362391	0.140813746453615	9.13955323379487	5.30063137446996	6
"8243"	1	0.4839147593574	8.4129994943994	4.15086112529971	1.0693335889373	1
"8244"	3	0.790051163318467	2.16063351705017	3.29378040316515	2.41862121969461	3
"8245"	18	0.19073088258556	3.39214047001793	0.346687402273528	2.91145233786665	18
"8246"	7	0.0180622494779527	1.61495624710927	4.9088252592599	4.18699623690918	7
"8247"	3	0.0192956794984639	9.0150572929296	7.48021227333229	0.756701476173475	3
"8248"	3	0.108646715339273	7.04190346748937	7.28911148700863	1.96086856187321	3
"8249"	4	0.101869235839695	0.850713843794871	5.79486608989537	3.28714718169067	4
"8250"	1	0.614321655001412	1.3023538063159	1.35943533540703	2.02189417602494	1
"8251"	2	0.76392925191195	7.09883919095296	0.507954916497693	5.29640266823117	2
"8252"	1	0.0147515256889164	3.17320970472779	3.09365306003019	1.21778923773672	1
"8253"	1	0.537471116681523	0.601848785171047	3.15968590360135	1.52837456273846	1
"8254"	1	0.0510403919033706	0.850183374926561	2.20758453453891	2.16340096946806	1
"8255"	1	2.78186053037643e-05	1.100741460443	2.06513983886689	3.18251198518556	1
"8256"	2	0.0899361100047827	1.22610635448241	6.63659652271308	4.21421891765203	2
"8257"	4	0.0843550279166819	2.40317501313723	6.04048544575926	1.69215957482811	4
"8258"	12	0.2781269762497	1.77095103815543	2.13348323786631	4.79976559535135	12
"8259"	5	0.188757924168351	0.882266578375619	7.47408240020741	2.00293252361007	5
"8260"	2	0.0911703466138878	1.06040819201095	6.75040683965199	5.64799838385079	2
"8261"	7	0.0407582473009825	2.07610834895922	5.34476100890897	5.04699582525063	7
"8262"	5	0.250180179244819	0.47588245709071	8.96423675194383	5.15033475728706	5
"8263"	2	0.0360078109367278	1.76456624760092	1.57410856541246	5.7924053077586	2
"8264"	3	0.145237526206042	0.4585065774769	8.52289282276761	5.12326594197657	3
"8265"	7	0.0967446383088827	0.0967387954366765	5.37097661367152	5.80326176423114	7
"8266"	1	0.506922045697398	0.401636176346192	0.351930267829448	2.09331102250144	1
"8267"	2	0.275241577430608	0.592432088182522	4.48026409535669	3.13094147318043	2
"8268"	16	0.145281993961873	1.01014153495781	9.60506850704551	2.08272815309465	16
"8269"	5	0.135260861832649	3.41979240410665	5.23339529833756	1.53406277135946	5
"8270"	5	0.265819810694995	3.18317444724006	9.09290921879001	3.08915582252666	5
"8271"	2	0.579087145592938	0.773411334333823	7.90153540798929	4.5105824341299	2
"8272"	5	0.218720920748057	0.574040996350803	0.701665164460428	2.39020414242987	5
"8273"	3	0.139648644431474	1.01090871083464	6.36963785516564	4.32865718647372	3
"8274"	11	0.170253563663902	0.411821328475137	0.466078014834784	2.29946341423783	11
"8275"	3	0.114394869189709	0.0183098771758788	1.07532090214081	2.40982972609345	3
"8276"	3	0.0618777728102322	3.12794818299406	8.7677961692214	1.23868664749898	3
"8277"	2	0.552543421436973	0.266418721877677	0.485498277004808	2.45039743569214	2
"8278"	3	0.0518852625343163	2.56540539962431	7.87937133819796	4.58669125428423	3
"8279"	2	0.0340917604975402	0.759226998117661	6.83664099334273	1.396429060027	2
"8280"	6	0.0722644136087127	2.60361118283399	3.29732981415	3.85660261288285	6
"8281"	11	0.205917960024419	4.13425054668192	8.4233788900543	1.83938761171885	11
"8282"	1	0.251025135806742	2.89337058863934	5.29687977030408	1.76114540919662	1
"8283"	1	0.57426345494009	0.113860478107589	6.40886973098386	2.50154735648539	1
"8284"	1	0.141536701089683	0.92768320772155	9.65359753558878	5.17949429922737	1
"8285"	1	0.18224496227257	0.26503969096455	2.66540012385231	1.66748008783907	1
"8286"	3	0.188080489457503	0.605183009623348	2.26857750674244	2.88427001296077	3
"8287"	3	0.82074294495852	3.77373161665373	1.14994758509565	1.56529990641866	3
"8288"	8	0.158585793702843	2.80162357527644	7.57215366719756	3.95432443730533	8
"8289"	1	0.120286640990525	1.48598264149448	2.60361181485932	2.9775332165882	1
"8290"	4	0.266985275587978	0.0638842744388242	3.51968417265452	3.3467079611728	4
"8291"	6	0.156816044738833	1.46741505325194	8.55455758115277	3.49869588413276	6
"8292"	4	0.101579436287284	1.40102493476569	7.91408147502225	2.30237159051467	4
"8293"	7	0.406391996500974	3.73059589946468	8.28934836871922	5.05717451265082	7
"8294"	8	0.10948155719816	0.385753657777869	9.38169966165442	5.42449433065485	8
"8295"	3	0.0616568226367235	4.27047720967114	1.78794257328846	0.870273062610067	3
"8296"	2	0.194264321393313	1.36725788001638	8.72186820972711	4.45073643233627	2
"8297"	5	0.166906306682861	0.151161983640884	3.73296667833347	3.80452112585772	5
"8298"	1	0.466466040381981	0.858369063507663	9.40625692426693	1.65684632735793	1
"8299"	1	0.169891992066868	1.21391431550208	2.20426929548848	5.29506617342122	1
"8300"	6	0.0298279372043908	0.3879399779688	5.13163094825577	0.80082019593101	6
"8301"	10	0.448932663698621	0.249126920080882	5.18332702820189	4.86207722686231	10
"8302"	3	0.00504892686531228	1.24166825938145	7.17004777977709	1.8413884449983	3
"8303"	2	0.696181831839395	1.16775380974548	2.81698539662175	1.92517825227696	2
"8304"	1	0.0564134392887354	0.985511471470962	1.09663778594695	5.0330929128686	1
"8305"	2	0.0652715469836572	4.9459085595237	4.25277930803131	1.12171506450977	2
"8306"	2	0.164320428150996	1.09703956438712	3.43440743577667	3.71959032432642	2
"8307"	3	0.159248871161583	0.157805772403794	5.73349691482726	0.688173770322464	3
"8308"	7	0.242027171523098	0.904554325104149	2.62437721951865	2.49991292203777	7
"8309"	11	0.0695661601610482	0.400494751956011	6.18940212382004	5.1552254393464	11
"8310"	16	0.00782590601593256	1.75845318590253	3.90620346898213	4.93360176787246	16
"8311"	6	0.149749961673262	0.847526183024771	6.24149718256667	1.54551175842062	6
"8312"	4	0.419822512678661	0.376287854272073	5.6012406737078	3.46492340904661	4
"8313"	5	0.195350680006471	3.54992582847531	5.77566261056345	2.50189757661428	5
"8314"	2	0.597827365960846	0.584185772587287	5.49491288906429	4.43176662013866	2
"8315"	9	0.129824575409293	1.52556433397562	0.769837505370379	5.74242205021437	9
"8316"	2	0.097835960239172	0.708156113127656	7.44178845342249	0.848133875289932	2
"8317"	4	0.35974852068532	0.839617670858531	4.8039193859091	0.834477596567012	4
"8318"	1	0.443956566949315	5.69995784463615	9.03789460130502	0.721059484989382	1
"8319"	1	0.160707285246792	1.86203382303779	6.51354521724861	2.98996576352511	1
"8320"	7	0.608419808604499	0.981769211573522	9.21589300089981	1.45105168933515	7
"8321"	8	0.132470166031271	0.387410901524568	2.57251405995339	1.03174481983297	8
"8322"	9	0.0522778341546655	0.764561729955869	4.89399791751057	5.09775112604257	9
"8323"	4	0.306212945638185	5.4060910539777	1.52534393351525	5.96550601290073	4
"8324"	1	0.0703004986047745	11.5812367887035	6.93087234725244	1.6402502679266	1
"8325"	7	0.276794827534797	2.92399737620376	7.75291091238614	2.22884936898481	7
"8326"	4	0.0470716205425561	0.817885765594293	2.42906655003317	3.3096890655579	4
"8327"	1	0.0185129047371447	3.80141944353634	7.71487163722049	2.56184674485121	1
"8328"	8	0.0152888995595276	0.298783306739597	0.172867546742782	1.8168617784977	8
"8329"	3	0.18777123229839	1.2092819686576	6.98026553597301	2.10334940312896	3
"8330"	1	0.0679285821422643	0.988091871246689	5.52516408034135	1.16320627403911	1
"8331"	3	0.219968916281107	0.15732338197524	4.94831029579509	5.31034280161839	3
"8332"	10	0.39574354214776	1.14010400828781	5.22201780900359	5.43480064335745	10
"8333"	4	0.256838828503134	1.43757451775797	6.76240951356012	4.74992158170789	4
"8334"	1	0.123561232350767	6.46430009380859	8.54443299418781	5.34237568068784	1
"8335"	5	0.0398467000543048	4.76782447297915	1.17997232396156	1.48029452841729	5
"8336"	6	0.0987862274982035	0.306307784095156	4.14076693698298	1.83295121171977	6
"8337"	1	0.130104660335928	4.16272951727881	2.34896231095772	2.46928014233708	1
"8338"	8	0.336367514340167	8.19694222290063	7.16309773323592	1.33483513596002	8
"8339"	11	0.860005290181725	2.97068367931528	5.7803516343236	4.49080252274871	11
"8340"	1	0.0418954901397228	2.5965159737417	7.47328604690265	2.96781722165179	1
"8341"	2	0.190132632098141	12.4095675009491	3.82465712430421	0.69643110933248	2
"8342"	3	0.186429206250886	0.136629627700861	6.18427445872221	4.41277613316197	3
"8343"	13	0.182828580579701	0.459690552105378	5.21380185976159	0.839240654604509	13
"8344"	3	0.54208902751369	4.83362289933173	2.08329050107859	4.81807593267877	3
"8345"	3	0.0282062769227183	0.346895742815046	4.98908748924732	1.39520538714714	3
"8346"	2	0.23534757400954	2.54942007507556	6.88127074062359	3.21821953379549	2
"8347"	1	0.526619984556861	1.81195530839432	1.86398605268914	3.95990463253111	1
"8348"	8	0.0151110790321507	3.77042626119141	5.87643780596554	1.27402369049378	8
"8349"	2	0.0894315711222589	0.355607482150318	5.34501996906474	5.07893872389104	2
"8350"	7	0.0357795065287419	0.131378833918828	0.929493847442791	2.82004521717317	7
"8351"	5	0.0084562654606998	2.19122328833937	4.5292590013938	2.70327750325669	5
"8352"	1	0.0812700497917831	1.4012604114657	3.12559489835985	5.31405965948943	1
"8353"	1	0.0681296842137227	0.800064376506836	6.86926473595668	1.58804798871279	1
"8354"	3	0.0719764387235046	0.536364783941732	5.73806439009495	2.71360082319006	3
"8355"	6	0.462243401890126	0.258416786094818	2.79093974584248	0.752611285191961	6
"8356"	1	0.352633473179419	1.0316387016644	2.23119815746322	5.20082714071032	1
"8357"	2	0.00658829475726116	2.83336963701598	5.43988412104081	0.801585174282081	2
"8358"	4	0.173854451990666	0.934540464392705	2.91148923656438	5.48452903702855	4
"8359"	2	0.018125728828541	1.83446655293545	7.07472025125753	1.6825359306531	2
"8360"	6	0.0536594576202333	0.695743754630778	7.99375852411613	1.64204014418647	6
"8361"	1	0.298326879212249	3.11508942451527	6.31714961014222	5.28944497951306	1
"8362"	19	0.195734981439056	6.10106747999906	8.54078782792203	2.10310796473641	19
"8363"	11	0.15180923192853	2.22779502680943	7.43444225634448	1.72734618303366	11
"8364"	2	0.0649266145192087	2.65532248686614	2.69783063866198	1.69019931124058	2
"8365"	3	0.65788533237196	2.44576464598099	8.32100244101603	4.94744317710865	3
"8366"	4	0.041225521825254	1.44256568191052	8.83866014585365	5.87286410783418	4
"8367"	5	0.092488453257829	0.224914397037048	6.42073223872576	0.642329442198388	5
"8368"	13	0.338192199898844	10.0550187066422	9.0266386005329	0.709737575147301	13
"8369"	7	0.0148123553373418	4.16045741446041	4.21635102753062	0.747209907276556	7
"8370"	1	0.173665412119738	0.838746259570166	5.98092175631318	3.65789106837474	1
"8371"	4	0.13436242332682	0.864129623666012	4.77466555288993	5.27462560648564	4
"8372"	12	0.595867407288323	1.11784398204051	1.02687629277352	3.41843358473852	12
"8373"	1	0.0403938532698476	2.04672941940129	1.2756406017812	2.56280304014217	1
"8374"	3	0.0562909393993124	0.320855152822539	8.84193118838593	0.594092107960023	3
"8375"	6	0.330129838345533	6.07942731763672	8.82201397700701	5.3070902202744	6
"8376"	3	0.0155419383198023	1.98530551715916	1.45842474391684	2.10170368559193	3
"8377"	7	0.146309888727012	0.751896722500417	3.16149813602678	1.15195334714372	7
"8378"	2	0.0883332365192473	0.272438044339793	3.48785229546484	2.62803155323491	2
"8379"	7	0.0930052255280316	0.980417489248428	6.35410342214163	1.26991156849544	7
"8380"	2	0.268002568735721	5.2012009989789	9.85458363823127	2.65055935212877	2
"8381"	4	0.215136193289402	1.59028039887209	8.73469285496976	5.66908811067697	4
"8382"	5	0.0375009550976	0.621515209604205	4.60791196087375	5.1835910633672	5
"8383"	18	0.0211238685064018	1.52566000026175	2.81290772499051	1.31707369897049	18
"8384"	2	0.137006890308112	0.546526678504839	7.94994840857107	5.67288880096748	2
"8385"	1	0.12176953619346	1.98705170600539	8.61393427096773	1.63130261795595	1
"8386"	1	0.0762115198829629	0.615910217356097	5.35344695472158	2.58183276245836	1
"8387"	5	0.176324415571036	0.657354520294319	1.86362826004624	4.53413454059046	5
"8388"	2	0.0642194829579462	1.90363412458758	9.68442783171777	4.57752896822058	2
"8389"	9	0.418257015545793	2.10860346942474	9.75919378187973	5.46229335118551	9
"8390"	6	0.0481295629404485	0.165745752384958	4.27053458727896	3.82227651088033	6
"8391"	5	0.0770478365942836	0.465266675355571	1.6662149321055	3.44814514263999	5
"8392"	4	0.0987219183705747	4.73873200380064	9.36663633622229	4.44759428466205	4
"8393"	10	0.117947948724031	4.1548306857566	8.43374996930361	3.03580001357477	10
"8394"	2	0.27063036597425	2.35650929205575	0.231988637126051	1.44666027277708	2
"8395"	12	0.455389047202691	0.983784001678642	7.0249143411871	4.25072878599167	12
"8396"	11	0.0939630568958819	0.929173874708442	8.17469938516151	2.62757503055036	11
"8397"	1	0.0165570827201009	1.41332466743475	8.39663256057538	0.787739673629403	1
"8398"	26	0.176628930672052	0.216126859961913	5.8716858712025	4.42693656787742	26
"8399"	23	0.0785981864628023	0.166415915491579	9.91348734416533	1.76162846782245	23
"8400"	10	0.0623079173074163	2.54543745721441	4.28841636159923	5.98477402084973	10
"8401"	4	0.279139755799669	1.24935078278993	7.03296062226873	0.962548458715901	4
"8402"	3	0.038393723037465	1.17441014531334	1.11344426455908	1.78825855650939	3
"8403"	1	0.166177383845601	0.290786389794118	7.17310174903832	4.82246771676	1
"8404"	5	0.0117882031711896	0.883425567932392	1.54008174815681	4.16983435442671	5
"8405"	5	0.242395376964452	9.71834128539829	4.88927965683397	2.65775199187919	5
"8406"	3	0.0199460916250107	0.578302417075342	2.02838661230635	3.72980080312118	3
"8407"	6	0.218819902083817	1.75435689415535	9.40830315344501	3.88923315249849	6
"8408"	14	0.0565806272439659	0.334826593706805	6.56974903086666	5.67552696552593	14
"8409"	3	0.016809796821326	2.31618003077314	0.902518105902709	5.1994359169621	3
"8410"	22	0.122934411093593	2.17260608286481	6.53191834648605	5.0319884212222	22
"8411"	1	0.333225747181063	2.82539597292461	1.12545291769784	5.98687278688885	1
"8412"	1	0.00413118144497275	0.369076449752998	8.32665790345054	1.0104818935506	1
"8413"	5	0.0921569490805268	1.31732392134677	4.50865842434578	1.4691977694165	5
"8414"	19	0.0882122770883143	0.439304704770699	7.89092020371463	1.61039549380075	19
"8415"	14	0.0201082778163254	2.48435795275095	8.66250867159106	5.3701727297157	14
"8416"	4	0.132880083099008	2.89641355248475	3.98562887867447	5.47961109806783	4
"8417"	13	0.236536281361225	2.15401851027729	8.22323445056099	2.56400730984751	13
"8418"	4	0.0152281852275955	4.4152531475107	6.62439296832308	0.727333023562096	4
"8419"	1	0.0385557640343905	1.19695052460459	1.82153400850948	5.88594424852636	1
"8420"	5	0.194831064293702	0.532198547381892	9.11034025731496	3.12607395916712	5
"8421"	4	0.262833391307833	1.27848660488731	4.42330832318403	3.34137853584252	4
"8422"	3	0.0383433517068625	0.614999981271091	1.12228903800715	2.69881814357359	3
"8423"	2	0.161082366100493	2.532082322175	8.67446772293188	2.86168370232917	2
"8424"	4	0.00647782552484931	3.34781704270418	1.56873589477036	4.05971364537254	4
"8425"	1	0.147141898338109	0.424087889501057	1.95908129017334	2.66552174161188	1
"8426"	2	0.254313123217764	2.8848559657846	5.71748575225938	4.8321221381193	2
"8427"	6	0.0203828704543412	0.447911915566057	2.94728453690186	4.05233732599299	6
"8428"	1	0.0644524319877004	0.287296667215589	6.04607611168176	1.02546356071252	1
"8429"	3	0.493480901022382	1.86928687506284	7.88272463318426	2.20433371665422	3
"8430"	6	0.0336611510254443	0.438694740423499	9.8049022155581	3.73977209732402	6
"8431"	2	0.148840309298577	1.8762578299392	8.98943298086524	1.50079034804367	2
"8432"	7	0.0710583277176136	1.16530943970696	3.53367366145831	2.05711174965836	7
"8433"	1	0.162269856213572	0.963119262378193	6.54186819884926	5.61168409546372	1
"8434"	5	0.0830893645994365	0.768600218483681	0.437875689682551	1.44708190509118	5
"8435"	1	0.140560761271956	1.08437661805765	9.58087996058166	3.87057085859124	1
"8436"	4	0.340902451809924	4.93064249476243	1.99635639246553	4.86217568721622	4
"8437"	8	0.142005993603709	0.126102934017698	1.77076075619552	4.6705215096008	8
"8438"	4	0.130212939344347	3.59516436878376	5.38416599198244	4.72908512956928	4
"8439"	6	0.302791704220657	0.861653122226434	8.0263451189734	5.74728272343054	6
"8440"	2	0.02372618149966	0.293656013279288	7.11449844527524	3.05273998633493	2
"8441"	7	0.137052334845066	1.20191437896486	5.14580428111367	3.38937183725648	7
"8442"	1	0.142862471277455	5.31708217460349	6.21143871429376	4.09275215619709	1
"8443"	7	0.127849705796689	1.68538589211086	7.81824451559223	0.844072732725181	7
"8444"	4	0.0914596940390766	1.08181291508671	5.56276412869338	4.03338174987584	4
"8445"	1	0.158865801050308	2.05979594920601	7.29061776907183	4.88112910173368	1
"8446"	4	0.364070402441506	10.1173353447962	9.05684941471554	5.42154346278403	4
"8447"	4	0.55352566798491	0.734810033580728	5.52892393304501	4.66272975842003	4
"8448"	4	0.329603219388013	0.78103179012241	3.02627451154403	1.69924164901022	4
"8449"	2	0.172374123699012	2.17664469015763	7.16309332142118	3.57456267939415	2
"8450"	4	0.118394572846591	1.81456825982815	3.35987046433147	2.22020171396434	4
"8451"	4	0.174643739677014	1.25050344555525	0.580183155788109	3.57009027071763	4
"8452"	1	0.126902081724256	0.992698842242302	4.72021673105191	3.84078210545704	1
"8453"	2	0.788499518043541	0.713358699006706	1.74337532210629	2.92289915180299	2
"8454"	2	0.199974172740223	1.11760726762445	7.23523127294611	2.77432978211436	2
"8455"	10	0.339992149529939	3.31352112565561	4.96132206514012	4.50226342037786	10
"8456"	4	0.448086291898913	1.41196339821542	6.98406628901139	2.95129569771234	4
"8457"	1	0.211051194175127	0.142159430585067	3.45204393486492	1.88555458548944	1
"8458"	4	0.0736490851268172	0.671650933572224	4.00054837756325	0.98810937255621	4
"8459"	1	0.139971950513239	5.18207879417122	9.13736489070579	2.46825553255621	1
"8460"	7	0.018542936502536	0.15190305805512	6.18977516188752	2.75816834252328	7
"8461"	1	0.495955302417169	2.70342864508165	6.22657035139855	3.72853867989033	1
"8462"	5	0.660403139855633	0.218887245193815	1.52124888892286	5.73176355427131	5
"8463"	9	0.316303769109731	0.197365974262682	5.99028585383203	1.37671189906541	9
"8464"	1	0.245419268674197	2.91237732033311	7.5940095622791	2.63484462606721	1
"8465"	6	0.0235624580644071	0.351699127417888	8.62617824624758	2.27712703472935	6
"8466"	1	0.30877850910831	0.848320850327025	8.89457468364853	2.57324573851656	1
"8467"	17	0.193582245512846	0.296339800710127	2.62567182437051	2.84186203160789	17
"8468"	1	0.0860918257385492	0.078252005718072	5.66636434921529	4.94204411446117	1
"8469"	9	0.0145782632753253	2.01071335107266	0.212261961284094	3.7458214313956	9
"8470"	3	0.57321937535741	4.07284938874271	4.08867867805529	4.11606124532409	3
"8471"	1	0.027188513631145	0.0464539700144224	5.10593806286342	2.42458804545458	1
"8472"	3	0.00160422259941697	0.120558261706368	7.77032854950521	2.93725386029109	3
"8473"	1	0.166705317129655	1.6959126213809	0.306273955339566	1.63927368971054	1
"8474"	2	0.433714737096081	0.72450446498032	6.09584943563677	1.9645997621119	2
"8475"	19	0.152678767955842	2.67764041271486	0.317810064856894	2.37489762704354	19
"8476"	2	0.0459532840177417	0.146998614099888	7.01748367883265	4.37386048887856	2
"8477"	5	0.12803462902084	0.432299885952921	0.902764801029116	4.77157015888952	5
"8478"	4	0.369275206310635	1.23571745258167	4.57065041442402	3.39264735614415	4
"8479"	15	0.0692302170209587	7.06742958919975	1.88285252838396	2.86691987921949	15
"8480"	8	0.0296596283548558	2.77548978097596	1.41090313966852	1.51240549655631	8
"8481"	2	0.286736750577509	0.961205350592573	8.85682668967638	4.60347341361921	2
"8482"	3	0.00614587476404613	0.795989558816904	3.07264020650182	5.3844475063961	3
"8483"	10	0.0116399722839246	3.65674255317143	5.61305951969698	2.46037865558174	10
"8484"	1	0.0383889924292868	3.74618823044269	1.33019472861197	4.53687544132117	1
"8485"	2	0.0676342285518007	3.37499654865319	7.40112468095031	3.91133827541489	2
"8486"	4	0.396789993328934	0.110505606133087	1.26794925050344	2.8566533268895	4
"8487"	18	0.352745517326479	1.16779523971967	9.82940261785407	0.556083774659783	18
"8488"	8	0.210465554512086	4.98929988327887	2.64360980668571	1.06210058950819	8
"8489"	3	0.0564027680084109	1.05201286183357	4.58010836788453	5.75513367145322	3
"8490"	13	0.172865642040017	0.497009284444047	7.94045356782153	1.6809812320862	13
"8491"	3	0.196684339634123	0.59147899830444	0.480087068676949	4.95431404712144	3
"8492"	4	0.0790660934522748	1.84418261714191	5.29434088617563	5.44205819256604	4
"8493"	6	0.291069159694473	0.782402445779015	5.46904250304215	4.8248808918288	6
"8494"	5	0.159123189366403	0.1327413162209	4.26460101224948	2.69543190801051	5
"8495"	3	0.134383193962276	2.69126881798831	4.00873151710257	4.9216212539468	3
"8496"	1	0.598464195396672	2.82242461601228	0.320837761461735	3.91736315831076	1
"8497"	4	0.410262232629542	0.0568003257685913	9.10832407642156	0.859615991939791	4
"8498"	1	0.095638307929039	0.404074824668191	4.95405268757604	5.33537270466331	1
"8499"	1	0.570954425994239	0.714343014215329	0.440492034121417	2.72157973074354	1
"8500"	2	0.0461017396301031	5.53804011124367	3.70180210771505	5.13852086197585	2
"8501"	9	0.172831142793714	0.742052836255475	2.6267743447097	5.3950594344642	9
"8502"	1	0.198840330905261	1.56562462131442	6.28967802810948	2.1718694755109	1
"8503"	1	0.686237949099312	0.345963734068908	9.15663141703699	5.82757719710935	1
"8504"	3	0.101133028998278	0.999331764847921	6.87251701098867	4.17980035219807	3
"8505"	7	0.584500642087231	0.20432876938705	8.93268807684071	0.968226933735423	7
"8506"	5	0.0861206574365497	2.64191155531045	6.7470957565587	1.18046504433732	5
"8507"	14	0.230328002191129	2.00914674978805	6.32374340149108	2.81757003057282	14
"8508"	3	0.159527193932774	1.88184270553581	3.82662013061345	0.743110427050851	3
"8509"	5	0.311949765665417	3.69747139055688	8.29254923020489	4.29653804958798	5
"8510"	4	0.00978265637531877	4.13323826260414	7.39097577598877	4.48907359514851	4
"8511"	12	0.0386324571708955	1.80548767620124	3.64038324325811	4.71837832289748	12
"8512"	2	0.179500096469166	5.16101197359418	6.55080415671691	0.983792365994304	2
"8513"	2	0.0369755742284522	4.58052395171117	7.37600194308907	1.5036081840517	2
"8514"	2	0.0851707164316751	1.85406319702074	5.81655349007342	5.55573779880069	2
"8515"	6	0.0629787054844201	0.694392371308243	5.19305069092661	0.742957913898863	6
"8516"	5	0.158253493896666	1.2076681141979	6.87387353568338	5.58705746394116	5
"8517"	2	0.00125585878870373	1.34834237131416	3.83606065809727	2.35345126187894	2
"8518"	5	0.160437758910872	0.511852168530846	8.93360546692275	2.58523733064067	5
"8519"	4	0.30234499646533	2.69561966048777	7.24635293234605	1.81880153890233	4
"8520"	3	0.0554222690216728	1.13906701205099	1.44540316439234	0.785146733629517	3
"8521"	3	0.0947637764214663	3.49510828589118	3.20336859053932	2.93056210340001	3
"8522"	3	0.0200044513680041	0.699363009756563	1.62393285804428	5.5080116201425	3
"8523"	16	0.159962291893778	3.08642140163764	0.444078127248213	3.63720765570179	16
"8524"	3	0.0923551430925727	5.11653230343991	9.18259715726599	4.51480260794051	3
"8525"	4	0.0297311661764979	0.00680081207284675	6.64807852641679	1.83758695691358	4
"8526"	2	0.055523772444576	0.581735690199252	6.17693038226571	2.92175475636031	2
"8527"	9	0.299038839323406	1.67865679541052	4.68316268050112	1.89395166910253	9
"8528"	5	0.490850951124854	0.431817697955917	0.271346636908129	2.85729781910777	5
"8529"	7	0.0898326233029366	3.70770309177356	8.6786930013448	5.02962504106108	7
"8530"	2	0.0367656017653644	0.175408043238322	3.6815348531818	4.91762231756002	2
"8531"	4	0.0210618895587407	0.0785260167721151	9.59526989418082	0.518672108184546	4
"8532"	1	0.0209442671388388	6.53078018510381	3.75555619320367	5.04024319653399	1
"8533"	4	0.0147736930288374	1.60783364883022	7.95755965337157	5.36808634805493	4
"8534"	13	0.310060514120345	3.06740132591788	2.77063159327954	3.53616409155075	13
"8535"	3	0.0541604609029968	0.121374812995307	9.73385221201461	3.8470140742138	3
"8536"	21	0.158378246347715	3.35829731580974	2.27912639318965	3.9943248576019	21
"8537"	3	0.0140795056259835	1.78851850173009	2.72314768768847	2.45448032871354	3
"8538"	4	0.0943086445331573	0.426223045534205	2.67159108701162	3.91216681222431	4
"8539"	13	0.0903754707155945	0.109215375959982	2.36402547734324	2.2341072591953	13
"8540"	1	0.094405453838408	1.55078122350093	7.71984506859444	5.54414336348418	1
"8541"	5	0.243276591590586	0.212348908402248	7.48077828795649	1.49157170415856	5
